,name,weight,label,pred,mae
75,gdb_67150,66,-6.2450127601623535,-6.215338230133057,0.029674530029296875
76,gdb_22201,72,-6.579712867736816,-6.58317232131958,0.003459453582763672
77,gdb_24255,64,-5.616430282592773,-5.563072204589844,0.05335807800292969
78,gdb_113127,64,-7.730754375457764,-7.721568584442139,0.009185791015625
79,gdb_127013,68,-5.371527671813965,-5.326210021972656,0.045317649841308594
80,gdb_33861,64,-6.606924533843994,-6.610545635223389,0.0036211013793945312
81,gdb_69516,68,-5.877659320831299,-5.849512577056885,0.028146743774414062
82,gdb_43434,62,-8.503558158874512,-8.465856552124023,0.03770160675048828
83,gdb_108714,68,-6.231407165527344,-6.241405487060547,0.009998321533203125
84,gdb_48271,66,-6.865432262420654,-6.880135536193848,0.01470327377319336
85,gdb_39095,68,-6.476309776306152,-6.401838779449463,0.07447099685668945
86,gdb_12364,62,-6.402839183807373,-6.395280838012695,0.007558345794677734
87,gdb_123860,66,-6.854547500610352,-6.8460516929626465,0.008495807647705078
88,gdb_14614,60,-7.268161296844482,-7.248617649078369,0.01954364776611328
89,gdb_97042,68,-6.661347389221191,-6.690065383911133,0.028717994689941406
90,gdb_25472,64,-6.084465980529785,-6.061052322387695,0.023413658142089844
91,gdb_98357,70,-6.947066307067871,-6.946805000305176,0.0002613067626953125
92,gdb_88190,68,-6.283109188079834,-6.284389495849609,0.0012803077697753906
93,gdb_13610,62,-6.8844804763793945,-6.882441520690918,0.0020389556884765625
94,gdb_42363,66,-7.2708821296691895,-7.276651859283447,0.0057697296142578125
95,gdb_72064,64,-6.79468297958374,-6.753627777099609,0.04105520248413086
96,gdb_130938,66,-6.495357990264893,-6.495659828186035,0.0003018379211425781
97,gdb_101790,72,-7.156594753265381,-7.155508041381836,0.0010867118835449219
98,gdb_79792,66,-6.7810773849487305,-6.738062381744385,0.0430150032043457
99,gdb_68761,68,-6.849106311798096,-6.847097873687744,0.0020084381103515625
100,gdb_20474,58,-6.612366676330566,-6.608473300933838,0.0038933753967285156
101,gdb_55148,68,-6.582434177398682,-6.574213981628418,0.008220195770263672
102,gdb_41056,64,-6.217801570892334,-6.184478759765625,0.033322811126708984
103,gdb_86541,70,-6.843663692474365,-6.804597854614258,0.03906583786010742
104,gdb_127245,66,-6.658626079559326,-6.680515766143799,0.021889686584472656
105,gdb_62481,68,-6.528011322021484,-6.504518985748291,0.02349233627319336
106,gdb_133592,70,-6.255897521972656,-6.24324369430542,0.012653827667236328
107,gdb_78917,66,-6.3946757316589355,-6.434092044830322,0.03941631317138672
108,gdb_128896,62,-6.930739879608154,-6.946620941162109,0.015881061553955078
109,gdb_118716,70,-6.138888835906982,-6.171423435211182,0.03253459930419922
110,gdb_805,48,-6.579712867736816,-6.573763370513916,0.005949497222900391
111,gdb_44389,66,-6.46542501449585,-6.517036437988281,0.05161142349243164
112,gdb_43651,64,-7.4259867668151855,-7.3800740242004395,0.045912742614746094
113,gdb_34036,66,-6.791961669921875,-6.762073516845703,0.029888153076171875
114,gdb_47991,64,-7.608303070068359,-7.603245258331299,0.005057811737060547
115,gdb_18956,60,-7.649120807647705,-7.6551618576049805,0.006041049957275391
116,gdb_380,46,-6.895365238189697,-6.902630805969238,0.007265567779541016
117,gdb_12755,58,-6.707606792449951,-6.672687530517578,0.03491926193237305
118,gdb_43427,64,-7.436871528625488,-7.4244184494018555,0.012453079223632812
119,gdb_83487,68,-6.90625,-6.918376922607422,0.012126922607421875
120,gdb_130925,64,-7.094007968902588,-7.07747220993042,0.01653575897216797
121,gdb_103974,70,-6.506242275238037,-6.498337745666504,0.007904529571533203
122,gdb_99053,68,-6.628693580627441,-6.638552188873291,0.00985860824584961
123,gdb_113856,70,-6.220522880554199,-6.231831073760986,0.01130819320678711
124,gdb_63204,68,-6.3620219230651855,-6.35700798034668,0.005013942718505859
125,gdb_81129,66,-6.538896083831787,-6.509001731872559,0.029894351959228516
126,gdb_127123,68,-4.89260721206665,-4.917157173156738,0.02454996109008789
127,gdb_3462,52,-6.375627517700195,-6.369617462158203,0.0060100555419921875
128,gdb_60085,68,-6.179705619812012,-6.159249305725098,0.020456314086914062
129,gdb_24587,66,-6.04909086227417,-6.009910583496094,0.03918027877807617
130,gdb_114255,70,-6.620530128479004,-6.622863292694092,0.0023331642150878906
131,gdb_97901,66,-6.620530128479004,-6.630044937133789,0.009514808654785156
132,gdb_37566,66,-6.3783488273620605,-6.343025207519531,0.0353236198425293
133,gdb_9617,60,-7.341631889343262,-7.319159030914307,0.022472858428955078
134,gdb_33816,62,-7.172921180725098,-7.1800618171691895,0.007140636444091797
135,gdb_3271,56,-6.726654529571533,-6.70254373550415,0.024110794067382812
136,gdb_34646,64,-6.454540729522705,-6.459982395172119,0.0054416656494140625
137,gdb_56581,68,-7.170200347900391,-7.167436122894287,0.0027642250061035156
138,gdb_102545,72,-6.952508926391602,-6.984661102294922,0.03215217590332031
139,gdb_117653,74,-7.042306423187256,-7.038910865783691,0.003395557403564453
140,gdb_47633,66,-6.421886920928955,-6.414320468902588,0.0075664520263671875
141,gdb_121158,70,-6.8164520263671875,-6.850119113922119,0.03366708755493164
142,gdb_63587,70,-6.74298095703125,-6.778862476348877,0.03588151931762695
143,gdb_130011,64,-5.300777912139893,-5.231091499328613,0.0696864128112793
144,gdb_58501,70,-6.7810773849487305,-6.764693260192871,0.016384124755859375
145,gdb_3965,58,-5.38785457611084,-5.375999450683594,0.011855125427246094
146,gdb_24345,66,-5.937524318695068,-5.917087554931641,0.020436763763427734
147,gdb_103326,70,-6.609645366668701,-6.480727672576904,0.12891769409179688
148,gdb_18190,56,-7.390612602233887,-7.3898138999938965,0.0007987022399902344
149,gdb_79777,66,-5.714390754699707,-5.772067546844482,0.05767679214477539
150,gdb_84120,68,-6.3266472816467285,-6.3125481605529785,0.01409912109375
151,gdb_20302,60,-5.937524318695068,-5.954075336456299,0.01655101776123047
152,gdb_89071,70,-6.1905903816223145,-6.181066513061523,0.009523868560791016
153,gdb_106258,68,-6.7647504806518555,-6.749725818634033,0.015024662017822266
154,gdb_70940,66,-6.582434177398682,-6.599251747131348,0.016817569732666016
155,gdb_94554,70,-6.59604024887085,-6.556859493255615,0.039180755615234375
156,gdb_3800,52,-5.6899003982543945,-5.668976306915283,0.020924091339111328
157,gdb_90620,68,-6.421886920928955,-6.426599502563477,0.004712581634521484
158,gdb_8138,60,-5.836842060089111,-5.823208808898926,0.013633251190185547
159,gdb_106535,68,-6.386512279510498,-6.369446277618408,0.017066001892089844
160,gdb_59825,68,-6.74298095703125,-6.750568866729736,0.007587909698486328
161,gdb_60834,66,-7.303536415100098,-7.168534278869629,0.13500213623046875
162,gdb_120496,72,-6.745702266693115,-6.779834270477295,0.03413200378417969
163,gdb_70285,66,-6.568828582763672,-6.569799900054932,0.0009713172912597656
164,gdb_49086,66,-6.568828582763672,-6.580747604370117,0.011919021606445312
165,gdb_68092,66,-6.228686332702637,-6.252644062042236,0.02395772933959961
166,gdb_30020,66,-4.677637100219727,-4.6969170570373535,0.019279956817626953
167,gdb_110621,68,-6.459982872009277,-6.453017234802246,0.00696563720703125
168,gdb_91829,66,-6.302156925201416,-6.305663108825684,0.003506183624267578
169,gdb_43249,64,-6.468146324157715,-6.437529563903809,0.03061676025390625
170,gdb_34234,64,-6.8327789306640625,-6.799752712249756,0.03302621841430664
171,gdb_5066,60,-4.963356971740723,-4.9186625480651855,0.04469442367553711
172,gdb_68837,68,-6.04909086227417,-6.050039291381836,0.0009484291076660156
173,gdb_79479,64,-6.734817981719971,-6.73803186416626,0.0032138824462890625
174,gdb_93525,70,-6.824615955352783,-6.826582908630371,0.0019669532775878906
175,gdb_18281,60,-6.334810733795166,-6.347817420959473,0.01300668716430664
176,gdb_53051,66,-6.574271202087402,-6.608527660369873,0.0342564582824707
177,gdb_100654,70,-7.284487724304199,-7.251222610473633,0.033265113830566406
178,gdb_2204,56,-7.551159858703613,-7.56341028213501,0.012250423431396484
179,gdb_107895,68,-6.315762519836426,-6.354045867919922,0.038283348083496094
180,gdb_37535,64,-6.08174467086792,-6.062375545501709,0.019369125366210938
181,gdb_46025,64,-7.132104396820068,-7.15719747543335,0.02509307861328125
182,gdb_132268,66,-6.7320966720581055,-6.724387168884277,0.007709503173828125
183,gdb_132632,66,-5.823236465454102,-5.821000576019287,0.002235889434814453
184,gdb_121454,68,-6.397397041320801,-6.361315727233887,0.03608131408691406
185,gdb_5179,58,-6.389233112335205,-6.36942195892334,0.019811153411865234
186,gdb_34047,66,-7.907628536224365,-7.862546920776367,0.04508161544799805
187,gdb_112752,70,-6.759308338165283,-6.765049457550049,0.005741119384765625
188,gdb_118350,70,-6.560665130615234,-6.583392143249512,0.022727012634277344
189,gdb_24530,62,-5.33615255355835,-5.281208038330078,0.054944515228271484
190,gdb_85920,70,-6.737539291381836,-6.76178503036499,0.024245738983154297
191,gdb_89236,68,-6.179705619812012,-6.163029193878174,0.01667642593383789
192,gdb_74467,66,-5.809630870819092,-5.8084282875061035,0.0012025833129882812
193,gdb_62387,66,-6.830057621002197,-6.805655002593994,0.024402618408203125
194,gdb_60513,66,-7.126662254333496,-7.109736442565918,0.016925811767578125
195,gdb_104564,66,-8.226001739501953,-8.199413299560547,0.02658843994140625
196,gdb_61041,68,-6.8409423828125,-6.8200836181640625,0.0208587646484375
197,gdb_103909,70,-6.7647504806518555,-6.757739067077637,0.00701141357421875
198,gdb_88967,70,-7.091287136077881,-7.106100082397461,0.014812946319580078
199,gdb_72390,66,-6.5633864402771,-6.5305023193359375,0.03288412094116211
200,gdb_27546,66,-4.821857452392578,-4.814164161682129,0.007693290710449219
201,gdb_52760,66,-7.208295822143555,-7.242065906524658,0.033770084381103516
202,gdb_20018,62,-6.323925971984863,-6.3059844970703125,0.01794147491455078
203,gdb_84811,68,-6.489915370941162,-6.5147318840026855,0.024816513061523438
204,gdb_105293,66,-6.922576904296875,-6.9387617111206055,0.01618480682373047
205,gdb_112421,70,-6.8409423828125,-6.85558557510376,0.014643192291259766
206,gdb_1049,52,-5.2654032707214355,-5.244913101196289,0.020490169525146484
207,gdb_107148,68,-6.419166088104248,-6.4180192947387695,0.0011467933654785156
208,gdb_133142,66,-7.058633804321289,-7.056530952453613,0.0021028518676757812
209,gdb_8797,62,-6.356579780578613,-6.355123043060303,0.0014567375183105469
210,gdb_117411,68,-7.32802677154541,-7.306990146636963,0.021036624908447266
211,gdb_7833,64,-6.865432262420654,-6.874087810516357,0.008655548095703125
212,gdb_39952,66,-6.149773120880127,-6.149989128112793,0.00021600723266601562
213,gdb_714,44,-6.419166088104248,-6.430712699890137,0.011546611785888672
214,gdb_72293,64,-5.638199329376221,-5.636000633239746,0.0021986961364746094
215,gdb_25899,66,-5.964735984802246,-5.954495429992676,0.010240554809570312
216,gdb_74578,66,-6.500800132751465,-6.504458427429199,0.003658294677734375
217,gdb_92393,66,-6.8817596435546875,-6.855363845825195,0.026395797729492188
218,gdb_24139,66,-5.466767311096191,-5.380617618560791,0.08614969253540039
219,gdb_13290,64,-6.593318939208984,-6.581847667694092,0.011471271514892578
220,gdb_25880,66,-5.7388811111450195,-5.719783306121826,0.01909780502319336
221,gdb_125065,66,-6.514405727386475,-6.523566246032715,0.009160518646240234
222,gdb_97721,66,-6.043648719787598,-6.061500072479248,0.01785135269165039
223,gdb_37778,64,-5.926640033721924,-6.066465854644775,0.13982582092285156
224,gdb_15316,60,-6.922576904296875,-6.937648296356201,0.015071392059326172
225,gdb_60345,70,-6.979720592498779,-6.980358123779297,0.0006375312805175781
226,gdb_8456,62,-7.768850326538086,-7.721636772155762,0.04721355438232422
227,gdb_33167,68,-5.69806432723999,-5.678049087524414,0.020015239715576172
228,gdb_28347,66,-5.442277431488037,-5.44964599609375,0.007368564605712891
229,gdb_29141,66,-5.953851222991943,-5.957186698913574,0.0033354759216308594
230,gdb_75747,66,-6.661347389221191,-6.639793395996094,0.021553993225097656
231,gdb_22113,72,-6.9497880935668945,-6.935236930847168,0.014551162719726562
232,gdb_118409,70,-6.620530128479004,-6.6158857345581055,0.0046443939208984375
233,gdb_11636,58,-6.919855117797852,-6.92824649810791,0.008391380310058594
234,gdb_757,44,-5.932082176208496,-5.920227527618408,0.01185464859008789
235,gdb_117657,74,-7.012373924255371,-7.0459723472595215,0.03359842300415039
236,gdb_3564,52,-6.367464065551758,-6.347521781921387,0.019942283630371094
237,gdb_29063,64,-6.7320966720581055,-6.810532093048096,0.07843542098999023
238,gdb_105538,70,-6.579712867736816,-6.554396629333496,0.025316238403320312
239,gdb_104379,70,-6.201474666595459,-6.23894739151001,0.03747272491455078
240,gdb_66548,64,-6.1443305015563965,-6.175167083740234,0.03083658218383789
241,gdb_69819,68,-6.370185375213623,-6.336867332458496,0.03331804275512695
242,gdb_104445,72,-6.528011322021484,-6.527322292327881,0.0006890296936035156
243,gdb_92181,68,-5.8531694412231445,-5.825106620788574,0.028062820434570312
244,gdb_68930,70,-6.321204662322998,-6.3143463134765625,0.006858348846435547
245,gdb_126267,68,-5.836842060089111,-5.831040382385254,0.005801677703857422
246,gdb_44648,66,-7.156594753265381,-7.150049209594727,0.006545543670654297
247,gdb_81081,68,-6.593318939208984,-6.546148777008057,0.047170162200927734
248,gdb_117250,70,-6.7810773849487305,-6.751914024353027,0.029163360595703125
249,gdb_112063,66,-6.1742634773254395,-6.188144683837891,0.013881206512451172
250,gdb_15251,62,-6.231407165527344,-6.233038902282715,0.0016317367553710938
251,gdb_65782,70,-6.974278450012207,-6.992642402648926,0.01836395263671875
252,gdb_119530,68,-6.117119789123535,-6.1193366050720215,0.002216815948486328
253,gdb_18942,56,-6.372906684875488,-6.386355876922607,0.01344919204711914
254,gdb_6487,62,-6.571549892425537,-6.580986499786377,0.009436607360839844
255,gdb_109536,72,-6.685837745666504,-6.692262172698975,0.006424427032470703
256,gdb_52894,64,-6.726654529571533,-6.7453436851501465,0.01868915557861328
257,gdb_6632,62,-6.514405727386475,-6.491076469421387,0.02332925796508789
258,gdb_87503,68,-6.2069172859191895,-6.257782936096191,0.05086565017700195
259,gdb_99186,70,-6.802846431732178,-6.812027931213379,0.009181499481201172
260,gdb_60002,72,-6.791961669921875,-6.8257060050964355,0.03374433517456055
261,gdb_126554,68,-5.959293365478516,-5.952005863189697,0.007287502288818359
262,gdb_111188,66,-6.87359619140625,-6.851635456085205,0.021960735321044922
263,gdb_43961,64,-6.2069172859191895,-6.310420036315918,0.10350275039672852
264,gdb_127265,66,-6.6994428634643555,-6.66897439956665,0.030468463897705078
265,gdb_116868,66,-6.685837745666504,-6.679995059967041,0.005842685699462891
266,gdb_83709,68,-6.500800132751465,-6.470587730407715,0.03021240234375
267,gdb_51789,68,-7.194690704345703,-7.201138496398926,0.006447792053222656
268,gdb_29697,68,-4.6259355545043945,-4.6432600021362305,0.017324447631835938
269,gdb_121889,72,-6.895365238189697,-6.976860046386719,0.08149480819702148
270,gdb_7465,60,-6.726654529571533,-6.733132362365723,0.006477832794189453
271,gdb_62552,68,-6.974278450012207,-6.995665073394775,0.02138662338256836
272,gdb_35610,64,-6.672231674194336,-6.675676345825195,0.003444671630859375
273,gdb_124923,66,-5.861332416534424,-5.890398025512695,0.029065608978271484
274,gdb_60416,72,-6.574271202087402,-6.5551347732543945,0.019136428833007812
275,gdb_3690,50,-6.89264440536499,-6.920059680938721,0.02741527557373047
276,gdb_20548,60,-7.091287136077881,-7.100583553314209,0.009296417236328125
277,gdb_94876,68,-5.744323253631592,-5.758128643035889,0.013805389404296875
278,gdb_120871,70,-6.538896083831787,-6.541994571685791,0.0030984878540039062
279,gdb_94710,70,-6.8164520263671875,-6.788692474365234,0.027759552001953125
280,gdb_97347,68,-6.974278450012207,-6.917389392852783,0.05688905715942383
281,gdb_109464,68,-7.499457359313965,-7.4916887283325195,0.0077686309814453125
282,gdb_25496,64,-6.849106311798096,-6.8639817237854,0.014875411987304688
283,gdb_112794,70,-6.691279888153076,-6.701123237609863,0.00984334945678711
284,gdb_64900,64,-7.5402750968933105,-7.558428764343262,0.018153667449951172
285,gdb_101104,70,-6.098071575164795,-6.105165481567383,0.007093906402587891
286,gdb_60420,72,-6.560665130615234,-6.575323581695557,0.014658451080322266
287,gdb_122936,72,-7.034143447875977,-7.09720516204834,0.06306171417236328
288,gdb_96875,68,-6.342973709106445,-6.284829616546631,0.05814409255981445
289,gdb_105836,68,-7.3361897468566895,-7.319340705871582,0.016849040985107422
290,gdb_42958,66,-6.204195976257324,-6.218771934509277,0.014575958251953125
291,gdb_84975,64,-7.153872966766357,-7.179346084594727,0.02547311782836914
292,gdb_79175,66,-6.620530128479004,-6.596344470977783,0.024185657501220703
293,gdb_39550,64,-6.3946757316589355,-6.500274181365967,0.10559844970703125
294,gdb_131677,66,-6.364743232727051,-6.374073505401611,0.009330272674560547
295,gdb_56522,66,-7.796061992645264,-7.749189376831055,0.046872615814208984
296,gdb_114603,68,-6.59604024887085,-6.610309600830078,0.014269351959228516
297,gdb_87842,68,-6.152494430541992,-6.130261421203613,0.022233009338378906
298,gdb_75377,68,-6.538896083831787,-6.4977707862854,0.04112529754638672
299,gdb_52708,70,-6.645020484924316,-6.677933216094971,0.0329127311706543
300,gdb_46500,68,-7.0150957107543945,-7.04981803894043,0.034722328186035156
301,gdb_117814,72,-6.547059535980225,-6.558876991271973,0.011817455291748047
302,gdb_111348,68,-6.2069172859191895,-6.223785877227783,0.01686859130859375
303,gdb_72228,68,-6.353858470916748,-6.361933708190918,0.008075237274169922
304,gdb_4457,60,-4.647704601287842,-4.619009017944336,0.02869558334350586
305,gdb_96323,72,-6.446377277374268,-6.454694747924805,0.00831747055053711
306,gdb_42691,64,-6.718491554260254,-6.605543613433838,0.11294794082641602
307,gdb_83671,66,-6.2450127601623535,-6.209221363067627,0.03579139709472656
308,gdb_49187,64,-7.039586067199707,-7.034854412078857,0.004731655120849609
309,gdb_83792,68,-5.700785160064697,-5.761019229888916,0.06023406982421875
310,gdb_44185,64,-6.669510841369629,-6.632972717285156,0.036538124084472656
311,gdb_85353,66,-7.034143447875977,-7.036931991577148,0.002788543701171875
312,gdb_29612,66,-5.32798957824707,-5.354117393493652,0.02612781524658203
313,gdb_96577,70,-6.487194061279297,-6.482847213745117,0.0043468475341796875
314,gdb_124676,66,-6.729375839233398,-6.705353260040283,0.024022579193115234
315,gdb_71319,64,-7.344352722167969,-7.287339210510254,0.057013511657714844
316,gdb_16925,60,-6.851827144622803,-6.857540607452393,0.005713462829589844
317,gdb_116767,70,-6.914412975311279,-6.882736682891846,0.031676292419433594
318,gdb_87570,68,-6.1769843101501465,-6.1897149085998535,0.012730598449707031
319,gdb_19777,58,-6.1933112144470215,-6.21715784072876,0.02384662628173828
320,gdb_114720,68,-6.040927886962891,-6.053160190582275,0.012232303619384766
321,gdb_89330,66,-6.446377277374268,-6.458617687225342,0.012240409851074219
322,gdb_53476,64,-7.042306423187256,-7.085992813110352,0.0436863899230957
323,gdb_121127,72,-6.674952983856201,-6.683381080627441,0.008428096771240234
324,gdb_91999,68,-6.503520965576172,-6.536810398101807,0.033289432525634766
325,gdb_70472,68,-7.200132846832275,-7.1915740966796875,0.00855875015258789
326,gdb_5352,54,-7.640957355499268,-7.606358528137207,0.03459882736206055
327,gdb_100338,70,-6.8980865478515625,-6.924857139587402,0.026770591735839844
328,gdb_47,32,-8.114435195922852,-8.104350090026855,0.010085105895996094
329,gdb_4519,60,-4.440898418426514,-4.452502727508545,0.01160430908203125
330,gdb_45290,66,-6.111677169799805,-6.091479778289795,0.020197391510009766
331,gdb_114961,70,-7.170200347900391,-7.137714385986328,0.0324859619140625
332,gdb_115204,70,-6.329368591308594,-6.332519054412842,0.003150463104248047
333,gdb_65361,66,-7.091287136077881,-7.067717552185059,0.023569583892822266
334,gdb_99351,68,-6.351137638092041,-6.3563737869262695,0.005236148834228516
335,gdb_45729,64,-6.03548526763916,-6.00316047668457,0.032324790954589844
336,gdb_108395,66,-6.691279888153076,-6.654589653015137,0.03669023513793945
337,gdb_52168,68,-6.985162734985352,-6.928477764129639,0.05668497085571289
338,gdb_71984,64,-6.680395126342773,-6.667290210723877,0.013104915618896484
339,gdb_25716,66,-6.364743232727051,-6.366611480712891,0.0018682479858398438
340,gdb_48489,66,-7.055912017822266,-6.978808403015137,0.0771036148071289
341,gdb_99834,68,-7.061354637145996,-7.104503154754639,0.04314851760864258
342,gdb_80230,66,-6.500800132751465,-6.672150135040283,0.17135000228881836
343,gdb_25457,62,-7.4749674797058105,-7.451775074005127,0.023192405700683594
344,gdb_106300,70,-6.334810733795166,-6.34431791305542,0.009507179260253906
345,gdb_64971,66,-6.80828857421875,-6.8124542236328125,0.0041656494140625
346,gdb_132893,66,-6.062696933746338,-6.053897380828857,0.008799552917480469
347,gdb_21616,56,-6.849106311798096,-6.813584327697754,0.0355219841003418
348,gdb_81648,66,-5.567449569702148,-5.5706868171691895,0.0032372474670410156
349,gdb_39260,68,-6.639578342437744,-6.621427059173584,0.018151283264160156
350,gdb_3486,52,-6.495357990264893,-6.495823860168457,0.0004658699035644531
351,gdb_24132,66,-5.798746109008789,-5.8181562423706055,0.019410133361816406
352,gdb_130471,62,-6.620530128479004,-6.6511735916137695,0.030643463134765625
353,gdb_38527,66,-6.302156925201416,-6.290181636810303,0.011975288391113281
354,gdb_70938,68,-6.691279888153076,-6.69885778427124,0.0075778961181640625
355,gdb_32525,68,-5.121182918548584,-5.123623371124268,0.0024404525756835938
356,gdb_76681,70,-5.733438968658447,-5.7275543212890625,0.005884647369384766
357,gdb_51049,68,-6.685837745666504,-6.6885857582092285,0.0027480125427246094
358,gdb_52965,66,-5.932082176208496,-5.918063163757324,0.014019012451171875
359,gdb_46989,68,-6.166100025177002,-6.173580169677734,0.007480144500732422
360,gdb_79682,66,-5.923918724060059,-5.8853864669799805,0.038532257080078125
361,gdb_41698,68,-6.43821382522583,-6.508670806884766,0.07045698165893555
362,gdb_74935,66,-6.212359428405762,-6.199081897735596,0.013277530670166016
363,gdb_122522,72,-7.104892730712891,-7.115682601928711,0.010789871215820312
